Player,Nation,Squad 22-23,Comp,Actual Squad,Age,Height,Weight,Foot,MP,Starts,Min,Goals,Shots,SoT,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotDist,Assists,PasProg,PasAtt,PasLive,PasDead,PasCmp,SCA,GCA,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDriPast,Blocks,BlkSh,BlkPass,Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CarDis,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,Recov,AerWon,AerLost,Value (M)
Victor Chust,ESP,Cádiz,La Liga,Cadiz,24,184.0,76.0,Right,29,25,2012,0.09,3.21,1.51,0.0,0.16,0.23,49.599999999999994,68.9,1076.4,0.16,4.23,68.9,64.5,3.94,49.599999999999994,2.9,0.16,1.23,0.86,0.9,0.27,0.08,1.17,1.21,0.32,0.8899999999999999,1.52,5.33,0.0,88.4,7.41,32.0,36.1,21.04,44.5,231.8,96.2,1.48,1.06,1.35,4.88,0.71,0.08,0.0,1.69,2.38,0.96,4.19,0.86,7.84,3.7,4.29,8.0
Eray Comert,SUI,Valencia,La Liga,Nantes,26,183.0,80.0,Right,35,25,2360,0.01,0.98,0.43000000000000005,0.0,0.0,0.0,103.6,124.1,1865.6999999999998,0.0,7.960000000000001,124.1,109.3,14.39,103.6,2.16,0.09,3.96,2.39,2.46,1.24,0.26,1.02,2.8099999999999996,0.75,2.06,2.51,7.220000000000001,0.07,144.39999999999998,14.670000000000002,62.7,62.0,20.84,78.1,382.6,222.1,1.6600000000000001,1.59,0.26,4.82,0.53,0.07,0.0,2.83,1.02,0.16,1.56,2.39,9.83,4.68,3.2,4.7
Diego Coppola,ITA,Hellas Verona,Serie A,Hellas Verona,20,192.0,78.0,Right,28,27,2419,0.0,0.43,0.0,0.0,0.0,0.0,53.3,74.0,1269.0,0.0,3.62,74.0,56.5,16.89,53.3,1.11,0.0,2.0799999999999996,1.16,0.92,1.16,0.0,0.87,1.88,0.58,1.3,1.01,3.59,0.1,87.80000000000001,34.72,56.8,25.45,6.23,40.7,209.9,116.2,0.87,1.01,0.14,1.16,0.53,0.0,0.0,1.06,0.1,0.0,0.29,1.16,6.99,2.32,2.61,3.8
Nicolas Cozza,FRA,Montpellier,Ligue 1,Nantes,25,178.0,72.0,Left,24,17,1628,0.02,1.0,0.28,0.0,0.0,0.0,66.4,84.80000000000001,1250.0,0.07,4.66,84.80000000000001,74.80000000000001,9.67,66.4,1.78,0.14,4.470000000000001,3.02,2.41,1.6600000000000001,0.4,0.7,2.82,1.8900000000000001,0.9299999999999999,3.79,4.77,0.07,108.2,10.030000000000001,44.8,50.4,13.73,63.0,380.9,185.3,1.92,1.64,0.54,3.16,0.47,0.0,0.0,2.61,2.1100000000000003,0.21,0.99,3.02,10.01,4.04,3.93,4.1
Marc Cucurella,ESP,Chelsea,Premier League,Chelsea,25,173.0,66.0,Left,25,19,1539,0.01,1.31,0.45,0.0,0.0,0.0,97.6,119.1,1470.6999999999998,0.13,8.11,119.1,106.8,11.86,97.6,5.18,0.65,4.65,2.32,2.08,1.58,0.99,3.48,2.9000000000000004,0.4,2.5,2.56,3.5300000000000002,0.0,142.7,4.92,35.6,73.3,34.7,73.8,335.5,172.9,2.9000000000000004,1.52,1.25,3.76,0.5800000000000001,0.0,0.0,2.63,3.2800000000000002,0.07,4.57,2.32,15.15,2.63,2.1,23.5
Jorge Cuenca,ESP,Villarreal,La Liga,Villarreal,24,190.0,75.0,Left,25,12,1297,0.01,2.5,0.67,0.57,0.0,0.0,84.3,102.4,1518.9,0.1,7.76,102.4,96.0,6.35,84.3,4.71,0.38,2.26,1.38,1.29,0.79,0.19,0.44,1.98,1.25,0.73,1.92,7.38,0.0,125.5,10.1,48.089999999999996,56.4,22.4,75.9,480.0,296.8,3.5,2.25,1.62,4.48,0.35,0.0,0.0,1.5699999999999998,0.82,0.29,3.58,1.38,8.92,2.44,1.67,6.0
Danilo,BRA,Juventus,Serie A,Juventus,32,184.0,78.0,Right,39,35,3023,0.02,1.2,0.25,0.0,0.0,0.0,109.6,125.5,1850.6999999999998,0.4,7.39,125.5,111.2,13.73,109.6,3.63,0.4,4.06,2.7800000000000002,2.6100000000000003,1.15,0.3,0.87,2.19,0.7000000000000001,1.49,1.91,4.08,0.05,146.0,8.73,44.3,72.0,31.259999999999998,84.80000000000001,422.40000000000003,226.3,3.99,3.36,1.0,8.43,0.3,0.0,0.0,2.04,1.4,0.15,2.2199999999999998,2.7800000000000002,11.34,1.81,1.75,17.5
Kevin Danso,AUT,Lens,Ligue 1,Lens,25,190.0,85.0,Right,40,38,3299,0.01,0.86,0.05,0.0,0.0,0.0,93.8,107.0,1669.6,0.05,7.3100000000000005,107.0,97.6,9.5,93.8,3.31,0.38,2.7699999999999996,1.3900000000000001,1.82,0.63,0.32,0.82,1.79,1.06,0.73,2.02,5.0600000000000005,0.0,125.8,10.7,46.6,63.900000000000006,16.63,90.9,610.7,324.0,3.13,2.68,1.09,4.38,0.30000000000000004,0.0,0.0,1.43,3.27,0.12000000000000001,1.43,1.3900000000000001,12.49,2.69,1.48,27.0
Matteo Darmian,ITA,Inter,Serie A,Inter,34,183.0,70.0,Right,36,32,2786,0.01,0.52,0.14,0.0,0.0,0.0,84.19999999999999,105.5,1400.6999999999998,0.18,7.819999999999999,105.5,85.4,19.44,84.19999999999999,4.66,0.36,3.83,2.1,1.9100000000000001,1.09,0.82,0.56,2.05,0.37,1.67,1.5699999999999998,3.8600000000000003,0.05,121.9,5.57,31.099999999999998,55.5,35.7,61.8,275.6,151.3,3.15,2.72,0.7,10.14,0.32999999999999996,0.0,0.0,2.1500000000000004,2.1,0.52,5.33,2.1,8.57,1.35,1.62,10.0
Ben Davies,WAL,Tottenham,Premier League,Tottenham Hotspur,31,181.0,76.0,Left,41,34,3032,0.18,3.96,1.83,0.06,0.23,0.23,58.2,72.6,944.8,0.12,7.109999999999999,72.6,68.3,3.9299999999999997,58.2,3.59,0.5900000000000001,1.22,0.55,0.44,0.61,0.16999999999999998,0.89,1.71,0.44,1.29,0.8700000000000001,3.31,0.0,93.19999999999999,4.8100000000000005,26.11,45.0,22.5,59.599999999999994,348.1,185.8,3.48,2.37,2.91,10.120000000000001,0.30000000000000004,0.0,0.0,2.09,2.42,0.96,1.56,0.55,6.4399999999999995,2.76,4.029999999999999,8.5
Pawel Dawidowicz,POL,Hellas Verona,Serie A,Hellas Verona,29,189.0,80.0,Right,20,14,1300,0.01,0.84,0.24,0.0,0.0,0.0,64.7,84.3,1120.1999999999998,0.0,5.88,84.3,75.30000000000001,9.05,64.7,1.4100000000000001,0.0,5.07,2.94,3.1399999999999997,1.65,0.28,0.24,1.49,0.76,0.72,2.25,5.5,0.0,103.3,8.08,40.6,51.3,12.6,56.5,290.1,143.7,2.42,1.16,0.6,2.37,0.9199999999999999,0.12,0.0,3.34,2.01,0.32,2.94,2.94,11.23,3.0199999999999996,2.01,4.2
Craig Dawson,ENG,West Ham,Premier League,Wolverhampton Wanderers,34,188.0,77.0,Right,26,18,1642,0.04,3.95,1.48,0.0,0.0,0.0,100.39999999999999,119.6,1906.8,0.37,4.84,119.6,114.2,4.58,100.39999999999999,4.83,0.74,3.23,1.74,2.12,0.98,0.12,2.1,4.35,2.75,1.6,1.24,10.99,0.5,151.3,22.5,73.34,55.599999999999994,23.2,83.6,418.4,192.8,1.71,1.85,1.84,6.2299999999999995,0.75,0.0,0.0,2.23,2.36,0.49,0.25,1.74,14.799999999999999,5.36,5.2299999999999995,5.0
Mouctar Diakhaby,GUI,Valencia,La Liga,Valencia,27,189.0,78.0,Right,24,18,1538,0.03,1.48,0.9299999999999999,0.0,0.0,0.0,67.1,88.0,1239.5,0.23,5.84,88.0,84.9,3.11,67.1,4.04,0.93,1.95,0.86,1.09,0.62,0.23,0.78,1.64,0.7,0.9299999999999999,1.25,3.2,0.08,109.9,7.42,33.02,42.0,35.410000000000004,72.8,410.9,198.5,5.819999999999999,3.57,2.79,15.91,0.47,0.08,0.08,2.65,2.25,0.7799999999999999,9.53,0.86,9.18,1.8699999999999999,2.03,8.5
Bafode Diakite,FRA,Lille,Ligue 1,LOSC Lille,23,185.0,74.0,Right,36,25,2358,0.03,3.81,1.3299999999999998,0.15,0.0,0.0,89.5,107.39999999999999,1432.2,0.15,9.25,107.39999999999999,92.5,14.71,89.5,4.82,0.44,3.09,1.88,1.26,1.03,0.7999999999999999,1.01,2.08,0.41000000000000003,1.67,1.05,3.0599999999999996,0.0,126.19999999999999,4.0200000000000005,29.17,64.5,33.7,90.6,456.2,221.5,3.55,4.14,3.17,7.25,0.36,0.0,0.0,2.37,1.3900000000000001,0.15,4.2,1.88,11.36,1.53,3.0700000000000003,11.5
Moussa Diarra,MLI,Toulouse,Ligue 1,Toulouse,23,185.0,73.0,Left,24,12,1184,0.01,1.04,0.95,0.0,0.0,0.0,63.8,79.0,974.2,0.09,5.9,79.0,68.6,10.17,63.8,1.75,0.27,4.5,2.16,3.1999999999999997,1.21,0.09,2.83,3.16,0.55,2.61,2.5,2.95,0.0,107.5,5.449999999999999,35.5,45.8,27.400000000000002,59.8,383.9,166.5,2.77,3.63,2.08,8.12,0.95,0.0,0.0,3.65,1.66,0.0,1.18,2.16,14.52,3.17,5.2,2.8
Ruben Dias,POR,Manchester City,Premier League,Manchester City,27,187.0,82.0,Right,20,12,1217,0.0,1.57,0.1,0.26,0.0,0.0,116.89999999999999,136.7,2125.6,0.26,11.27,136.7,128.2,8.31,116.89999999999999,3.7800000000000002,0.26,3.7800000000000002,1.8900000000000001,1.1,1.8900000000000001,0.79,2.63,2.5100000000000002,0.31,2.2,2.0300000000000002,2.58,0.0,155.2,7.22,43.13,87.5,25.67,98.6,525.4,259.29999999999995,2.89,3.81,1.58,5.89,0.0,0.0,0.0,1.82,0.8400000000000001,0.0,6.05,1.8900000000000001,10.02,3.21,2.39,106.5
Eric Dier,ENG,Tottenham,Premier League,FC Bayern Munchen,30,188.0,90.0,Right,27,24,2184,0.02,2.33,0.8600000000000001,0.09,0.0,0.0,109.4,127.89999999999999,1961.6,0.0,10.43,127.89999999999999,124.9,2.9699999999999998,109.4,3.99,0.05,3.27,1.8900000000000001,0.94,2.2800000000000002,0.05,0.8600000000000001,1.7999999999999998,0.75,1.05,2.55,4.05,0.05,149.2,13.17,57.5,72.6,20.07,91.5,464.79999999999995,197.2,2.23,2.33,0.81,4.52,0.42000000000000004,0.0,0.0,1.56,1.95,0.05,1.52,1.8900000000000001,9.46,3.21,2.13,9.0
Virgil van Dijk,NED,Liverpool,Premier League,Liverpool,32,193.0,92.0,Right,32,19,1910,0.02,2.58,0.94,0.0,0.0,0.0,104.3,120.1,1919.2,0.0,9.04,120.1,117.80000000000001,2.06,104.3,4.87,0.06,2.31,1.67,0.42,1.24,0.64,1.1800000000000002,1.76,0.48,1.27,2.0,4.45,0.06,147.4,12.540000000000001,48.2,65.6,36.98,105.30000000000001,658.0,326.4,6.4399999999999995,4.59,2.34,12.84,0.06,0.0,0.0,1.85,1.7,0.06,1.91,1.67,14.09,3.1,1.79,70.5
Federico Dimarco,ITA,Inter,Serie A,Inter,26,175.0,75.0,Left,43,41,3447,0.07,2.45,0.6900000000000001,0.31,0.0,0.0,68.7,94.5,1399.5,0.06,6.18,94.5,81.30000000000001,12.83,68.7,4.37,0.25,2.2,1.71,1.08,0.81,0.31,0.33999999999999997,1.94,1.02,0.91,1.98,6.35,0.0,113.6,9.29,41.5,45.2,27.57,57.900000000000006,280.4,151.39999999999998,2.32,1.32,0.54,8.15,0.18,0.0,0.0,1.52,1.5899999999999999,0.18,9.32,1.71,10.36,2.54,2.5999999999999996,42.0
Sinaly Diomande,CIV,Lyon,Ligue 1,Olympique Lyonnais,23,184.0,74.0,Right,25,14,1265,0.0,1.97,0.73,0.0,0.0,0.0,100.3,124.6,1692.0,0.0,9.290000000000001,124.6,117.0,7.58,100.3,2.42,0.0,3.4400000000000004,1.84,2.1399999999999997,1.05,0.24,1.13,2.62,0.51,2.11,3.8499999999999996,4.59,0.1,148.1,7.1000000000000005,47.3,78.0,23.55,100.1,482.70000000000005,239.0,2.98,2.33,1.32,3.7600000000000002,0.24,0.1,0.0,3.06,2.91,0.0,4.25,1.84,9.120000000000001,5.38,3.1799999999999997,4.0
Axel Disasi,FRA,Monaco,Ligue 1,Chelsea,26,190.0,86.0,Right,40,37,3247,0.02,1.35,0.35,0.0,0.0,0.05,101.4,121.5,2045.3,0.28,11.66,121.5,112.80000000000001,8.35,101.4,3.18,0.51,2.8200000000000003,1.53,1.19,1.09,0.53,0.79,2.54,1.21,1.32,2.98,5.31,0.05,138.8,13.74,54.8,69.5,15.7,90.1,550.7,337.0,3.43,2.9,0.64,2.18,0.23,0.0,0.0,1.58,1.17,0.07,1.92,1.53,11.0,4.26,1.78,23.0
Tiago Djalo,POR,Lille,Ligue 1,Juventus,24,190.0,82.0,Right,34,32,2681,0.04,2.52,0.73,0.1,0.0,0.0,93.0,116.5,1613.7,0.19,5.66,116.5,103.19999999999999,12.889999999999999,93.0,2.84,0.29000000000000004,5.13,2.8,2.71,1.88,0.53,1.1099999999999999,2.3,0.85,1.45,1.81,3.55,0.05,136.6,10.01,47.6,67.6,22.79,88.8,451.9,233.39999999999998,1.6099999999999999,1.71,1.46,5.45,0.69,0.0,0.0,3.12,1.88,0.24,8.35,2.8,14.43,2.35,2.26,11.0
Djene,TOG,Getafe,La Liga,Getafe,32,178.0,72.0,Right,31,26,2196,0.0,0.45,0.0,0.0,0.0,0.0,55.4,68.30000000000001,958.8,0.0,4.9399999999999995,68.30000000000001,65.5,2.34,55.4,1.08,0.12,2.58,1.26,1.6,0.97,0.0,1.23,2.69,1.3699999999999999,1.33,2.49,4.98,0.06,86.6,7.93,37.0,44.7,5.640000000000001,44.3,210.9,96.30000000000001,0.56,0.76,1.52,0.8,0.97,0.0,0.0,2.8,2.91,0.06,0.49,1.26,10.64,2.89,2.04,7.0
Koffi Djidji,CIV,Torino,Serie A,Torino,31,184.0,82.0,Right,34,29,2561,0.01,1.16,0.24,0.0,0.0,0.0,68.8,86.6,1317.1,0.0,5.470000000000001,86.6,84.30000000000001,2.1,68.8,1.54,0.15,3.0999999999999996,1.69,2.21,0.81,0.06,1.0999999999999999,1.96,0.79,1.16,3.1799999999999997,6.54,0.0,107.4,11.43,54.0,47.8,6.18,53.5,210.60000000000002,101.7,0.96,0.84,0.41000000000000003,0.76,0.64,0.0,0.0,2.24,1.5,0.15,0.74,1.69,10.69,5.43,4.16,2.5
Danilho Doekhi,NED,Union Berlin,Bundesliga,FC Union Berlin,26,190.0,86.0,Right,31,31,2584,0.1,2.9899999999999998,1.19,0.0,0.0,0.0,55.3,74.8,919.1999999999999,0.26,7.25,74.8,70.8,3.62,55.3,4.15,0.63,2.98,1.81,1.4,1.4,0.17,1.6300000000000001,3.57,0.74,2.83,2.2,4.29,0.06,99.6,4.79,29.93,49.6,21.39,54.599999999999994,302.0,146.60000000000002,3.2,2.13,1.18,6.3999999999999995,0.22,0.0,0.0,2.8,2.24,0.17,1.4000000000000001,1.81,8.64,4.33,4.2299999999999995,15.5
Domingos Duarte,POR,Getafe,La Liga,Getafe,29,190.0,78.0,Right,34,34,2987,0.01,1.2,0.36,0.0,0.0,0.0,68.2,86.69999999999999,1332.4,0.18,5.65,86.69999999999999,77.3,9.24,68.2,1.54,0.23,3.9899999999999998,1.97,2.89,0.97,0.14,0.43000000000000005,2.75,1.87,0.88,2.09,7.140000000000001,0.0,106.1,10.91,52.6,45.1,8.870000000000001,53.9,243.7,129.6,0.63,0.53,0.19,2.11,0.79,0.0,0.0,2.37,1.92,0.32,0.48,1.97,9.35,3.75,2.02,4.8
Lewis Dunk,ENG,Brighton,Premier League,Brighton & Hove Albion,32,192.0,88.0,Right,22,21,1899,0.0,0.48,0.05,0.0,0.0,0.0,123.5,131.8,2604.0,0.0,23.71,131.8,128.7,3.05,123.5,10.57,0.05,20.62,10.38,10.52,10.1,0.0,0.48,1.1,0.76,0.33,1.0,2.67,0.0,169.4,11.3,66.4,91.1,12.05,109.9,565.8,204.1,0.52,0.43,10.14,0.05,0.1,0.0,0.0,10.57,0.62,0.05,0.05,10.38,16.759999999999998,1.62,11.48,17.5
Jean Kevin Duverne,FRA,Brest,Ligue 1,Nantes,26,184.0,71.0,Right,39,34,2844,0.08,2.23,0.93,0.0,0.0,0.0,50.9,74.3,874.9000000000001,0.25,6.75,74.3,62.5,11.48,50.9,4.71,0.49,3.4800000000000004,1.75,1.95,1.15,0.38,1.16,1.54,0.38,1.15,0.8999999999999999,2.13,0.0,92.6,3.7600000000000002,18.900000000000002,40.43,34.8,56.400000000000006,348.8,176.7,5.17,3.83,2.26,10.940000000000001,0.12,0.0,0.0,2.6100000000000003,1.33,1.11,7.0,1.75,8.299999999999999,2.1,2.7600000000000002,2.2
Enzo Ebosse,CMR,Udinese,Serie A,Udinese,25,185.0,75.0,Left,21,9,1008,0.0,0.3,0.0,0.0,0.0,0.0,98.4,114.0,1988.2,0.0,9.6,114.0,104.4,9.44,98.4,0.79,0.0,4.12,3.52,1.09,3.03,0.0,0.4,5.21,1.4100000000000001,3.8,2.81,7.42,0.0,136.1,13.03,63.6,65.7,8.04,75.2,417.0,243.4,2.0,0.69,0.3,1.88,0.3,0.0,0.0,1.8,1.31,0.1,1.49,3.52,8.39,1.49,1.39,2.7
Nico Elvedi,SUI,M'Gladbach,Bundesliga,Borussia Monchengladbach,27,189.0,84.0,Right,20,18,1550,0.02,0.61,0.3,0.0,0.0,0.0,82.1,94.19999999999999,1434.5,0.0,7.02,94.19999999999999,89.39999999999999,4.8,82.1,3.65,0.06,4.68,0.85,2.6399999999999997,0.55,1.49,1.67,0.91,0.36,0.55,2.34,4.0,0.06,118.5,10.5,52.5,48.599999999999994,17.7,80.3,380.9,179.60000000000002,2.1,2.16,1.49,4.53,0.0,0.0,0.0,0.42,0.42,1.49,0.0,0.85,9.26,1.76,1.21,11.0
Martin Erlic,CRO,Sassuolo,Serie A,Sassuolo,26,192.0,88.0,Right,28,21,1864,0.01,1.34,0.42,0.14,0.0,0.0,63.1,79.5,1188.0,0.14,5.24,79.5,71.9,7.41,63.1,1.78,0.42,1.81,1.15,0.87,0.43,0.49,0.51,2.96,1.1,1.8699999999999999,2.24,5.33,0.0,100.5,9.17,41.8,41.2,18.57,62.0,351.4,157.7,3.18,1.9000000000000001,0.9199999999999999,6.2,0.15,0.0,0.0,1.73,2.56,0.0,4.37,1.15,8.29,1.68,1.32,6.5
Maxime Esteve,FRA,Montpellier,Ligue 1,Burnley,22,193.0,87.0,Left,34,26,2473,0.0,0.51,0.0,0.0,0.0,0.0,70.6,89.4,1347.5,0.0,6.12,89.4,85.7,3.3499999999999996,70.6,1.26,0.08,2.89,1.75,2.26,0.5,0.14,0.9,3.26,1.56,1.7000000000000002,4.16,9.26,0.0,111.8,14.35,58.3,49.9,4.45,63.9,313.29999999999995,163.9,1.24,0.5800000000000001,0.51,0.54,0.5900000000000001,0.0,0.0,3.21,0.73,0.16,1.01,1.75,13.48,5.55,4.18,9.0
Mamadou Fall,SEN,Villarreal,La Liga,FC Barcelona,22,189.0,74.0,Right,20,19,1619,0.01,1.19,0.34,0.34,0.0,0.0,80.9,103.19999999999999,1515.1,0.28,9.32,103.19999999999999,81.4,21.56,80.9,3.56,0.4,1.75,0.96,0.73,0.73,0.28,0.51,4.18,0.11,4.0600000000000005,1.19,4.29,0.0,136.1,8.03,36.53,65.69999999999999,35.0,77.5,442.8,214.5,3.79,3.56,1.64,4.12,0.17,0.0,0.0,4.23,2.54,0.0,8.81,0.96,19.68,0.79,1.24,2.9
Gian Marco Ferrari,ITA,Sassuolo,Serie A,Sassuolo,32,189.0,82.0,Left,38,34,2998,0.01,0.6599999999999999,0.18,0.0,0.0,0.0,81.0,96.7,1594.0,0.0,6.86,96.7,88.4,8.17,81.0,1.3199999999999998,0.12,2.9000000000000004,1.8,1.94,0.8400000000000001,0.12,0.61,2.1,1.49,0.61,3.15,7.09,0.18,115.19999999999999,14.24,55.0,56.0,4.88,68.9,357.7,204.3,1.1400000000000001,1.27,0.24,0.8,0.41,0.0,0.0,1.74,2.27,0.0,0.37,1.8,9.89,4.35,2.06,1.6
Karol Fila,POL,Strasbourg,Ligue 1,Strasbourg,26,183.0,76.0,Right,21,16,1460,0.01,2.45,0.13,0.13,0.0,0.0,121.2,146.1,1922.6,0.06,14.309999999999999,146.1,136.7,9.219999999999999,121.2,10.39,2.13,3.06,1.53,1.46,1.53,0.06,0.45,0.76,0.38,0.38,3.15,2.64,0.06,166.6,3.4,20.4,85.8,63.7,114.7,705.7,475.9,9.21,3.34,1.08,9.59,0.32,0.0,0.0,1.78,1.34,0.06,8.93,1.53,19.55,1.08,1.02,1.3
Marco Friedl,AUT,Werder Bremen,Bundesliga,Werder Bremen,26,187.0,82.0,Left,21,18,1539,0.0,0.18,0.06,0.0,0.0,0.0,105.9,127.2,2139.8999999999996,0.0,14.46,127.2,123.7,3.27,105.9,7.68,0.06,1.9,1.25,1.31,0.6,0.0,4.04,1.43,0.6,0.83,5.65,3.93,0.06,147.60000000000002,6.85,49.900000000000006,84.2,13.93,98.1,465.9,181.9,0.48,0.36,0.42,13.540000000000001,0.3,0.06,0.0,4.16,1.07,0.12,1.19,1.25,11.9,1.25,1.37,4.0
Marvin Friedrich,GER,M'Gladbach,Bundesliga,Borussia Monchengladbach,28,193.0,84.0,Right,33,15,1593,0.01,3.08,1.57,0.0,0.0,0.0,75.0,95.1,1341.5,0.14,4.2299999999999995,95.1,88.5,6.130000000000001,75.0,3.36,0.43,2.92,1.5499999999999998,1.6400000000000001,0.8999999999999999,0.38,1.3299999999999998,1.7,0.6599999999999999,1.04,1.6,4.5,0.0,116.5,9.27,53.79,42.6,22.61,72.9,458.6,231.5,4.42,3.33,1.05,7.51,0.23,0.0,0.0,1.09,1.19,0.43,5.43,1.5499999999999998,10.95,3.19,2.07,3.2
